genome,sortase_present,sortase_count,lpxtg_present,lpxtg_count,bacteriocin_present,bacteriocin_count,crispr_cas_present,crispr_cas_count,stress_universal_present,stress_universal_count,clp_protease_present,clp_protease_count,phage_resistance_present,phage_resistance_count,amr_present,amr_count,virulence_present,virulence_count,phage_present,phage_count,total_genes,accession,label,adhesion_module,antimicrobial_module,phage_defense_module,stress_module,amr_module,virulence_module,mobile_elements_module,adhesion_norm,stress_norm,phage_defense_norm,amr_norm,virulence_norm,defense_vs_risk,survival_vs_mobile,adhesion_vs_genome,probiotic_potential
GCF_009758075.1_ASM975807v1_genomic,1,4.0,1,2.0,1,9.0,1,62.0,1,1.0,1,6.0,1,9.0,1,36.0,1,3.0,1,10.0,1963,GCF_009758075.1,0,6.0,9.0,71.0,7.0,36.0,3.0,10.0,0.003054989816700611,0.003564154786150713,0.03615071283095723,0.018329938900203666,0.0015274949083503055,2.0,0.6363636363636364,0.003054989816700611,1.825458248472505
GCF_009758095.1_ASM975809v1_genomic,1,5.0,1,2.0,1,13.0,1,73.0,1,1.0,1,5.0,1,11.0,1,36.0,1,3.0,1,10.0,2050,GCF_009758095.1,0,7.0,13.0,84.0,6.0,36.0,3.0,10.0,0.0034129692832764505,0.0029254022428083864,0.040955631399317405,0.017552413456850317,0.0014627011214041932,2.425,0.5454545454545454,0.0034129692832764505,2.6433934666016583
GCF_009759685.1_ASM975968v1_genomic,0,0.0,0,0.0,0,0.0,1,88.0,1,3.0,1,4.0,1,4.0,1,73.0,1,7.0,1,77.0,3940,GCF_009759685.1,0,0.0,0.0,92.0,7.0,73.0,7.0,77.0,0.0,0.0017761989342806395,0.023344328850545548,0.018523217457498097,0.0017761989342806395,1.1358024691358024,0.08974358974358974,0.0,-0.024359299670134487
GCF_009763005.1_ASM976300v1_genomic,1,2.0,0,0.0,1,1.0,0,0.0,1,4.0,1,4.0,1,14.0,1,57.0,1,16.0,1,55.0,4750,GCF_009763005.1,0,2.0,1.0,14.0,8.0,57.0,16.0,55.0,0.0004209640075773521,0.0016838560303094085,0.002946748053041465,0.011997474215954537,0.003367712060618817,0.20270270270270271,0.14285714285714285,0.0004209640075773521,0.1429593769732688
GCF_009763185.1_ASM976318v1_genomic,1,2.0,0,0.0,1,1.0,0,0.0,1,4.0,1,4.0,1,14.0,1,62.0,1,17.0,1,61.0,4474,GCF_009763185.1,0,2.0,1.0,14.0,8.0,62.0,17.0,61.0,0.000446927374301676,0.001787709497206704,0.0031284916201117317,0.013854748603351955,0.003798882681564246,0.1875,0.12903225806451613,0.000446927374301676,0.13318435754189947
GCF_009763465.1_ASM976346v1_genomic,1,1.0,0,0.0,1,1.0,0,0.0,1,4.0,1,4.0,1,11.0,1,61.0,1,15.0,1,45.0,4655,GCF_009763465.1,0,1.0,1.0,11.0,8.0,61.0,15.0,45.0,0.0002147766323024055,0.001718213058419244,0.0023625429553264603,0.013101374570446736,0.0032216494845360823,0.15584415584415584,0.17391304347826086,0.0002147766323024055,0.13578178694158075
GCF_009763685.1_ASM976368v1_genomic,1,1.0,0,0.0,0,0.0,0,0.0,1,4.0,1,4.0,1,14.0,1,57.0,1,15.0,1,37.0,4931,GCF_009763685.1,0,1.0,0.0,14.0,8.0,57.0,15.0,37.0,0.00020275750202757503,0.0016220600162206002,0.00283860502838605,0.011557177615571776,0.0030413625304136255,0.1917808219178082,0.21052631578947367,0.00020275750202757503,-0.05474452554744526
GCF_009763785.1_ASM976378v1_genomic,1,2.0,0,0.0,1,1.0,0,0.0,1,4.0,1,4.0,1,12.0,1,62.0,1,18.0,1,31.0,4413,GCF_009763785.1,0,2.0,1.0,12.0,8.0,62.0,18.0,31.0,0.00045310376076121433,0.0018124150430448573,0.002718622564567286,0.014046216583597644,0.0040779338468509285,0.16049382716049382,0.25,0.00045310376076121433,0.13022202084277298
GCF_009764095.1_ASM976409v1_genomic,1,1.0,0,0.0,0,0.0,1,1.0,1,4.0,1,4.0,1,7.0,1,51.0,1,32.0,1,47.0,4563,GCF_009764095.1,0,1.0,0.0,8.0,8.0,51.0,32.0,47.0,0.00021910604732690623,0.0017528483786152498,0.0017528483786152498,0.011174408413672217,0.007011393514460999,0.09523809523809523,0.16666666666666666,0.00021910604732690623,-0.06770376862401402
GCF_009764115.1_ASM976411v1_genomic,1,1.0,0,0.0,0,0.0,1,158.0,1,4.0,1,4.0,1,8.0,1,57.0,1,36.0,1,53.0,4953,GCF_009764115.1,0,1.0,0.0,166.0,8.0,57.0,36.0,53.0,0.00020185708518368994,0.0016148566814695195,0.03350827614049253,0.011505853855470326,0.0072668550666128385,1.7659574468085106,0.14814814814814814,0.00020185708518368994,0.024828421477593857
GCF_009764195.1_ASM976419v1_genomic,1,2.0,0,0.0,0,0.0,1,68.0,1,4.0,1,4.0,1,13.0,1,63.0,1,14.0,1,36.0,4816,GCF_009764195.1,0,2.0,0.0,81.0,8.0,63.0,14.0,36.0,0.00041519618019514223,0.001660784720780569,0.01681544529790326,0.01307867967614698,0.0029063732613659955,1.0384615384615385,0.21621621621621623,0.00041519618019514223,-0.019514220469171673
GCF_009764215.1_ASM976421v1_genomic,1,2.0,0,0.0,1,2.0,1,79.0,1,4.0,1,4.0,1,12.0,1,62.0,1,17.0,1,68.0,4674,GCF_009764215.1,0,2.0,2.0,91.0,8.0,62.0,17.0,68.0,0.000427807486631016,0.001711229946524064,0.01946524064171123,0.013262032085561497,0.0036363636363636364,1.1625,0.11594202898550725,0.000427807486631016,0.38545454545454544
GCF_009769205.1_ASM976920v1_genomic,1,1.0,1,2.0,1,4.0,1,123.0,1,2.0,1,4.0,1,2.0,1,26.0,1,18.0,1,72.0,2208,GCF_009769205.1,0,3.0,4.0,125.0,6.0,26.0,18.0,72.0,0.001358080579447714,0.002716161158895428,0.05658669081032141,0.011770031688546853,0.008148483476686284,2.8666666666666667,0.0821917808219178,0.001358080579447714,0.8946129470348575
GCF_009791455.1_ASM979145v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,1,4.0,1,16.0,1,45.0,1,22.0,1,83.0,4560,GCF_009791455.1,0,0.0,0.0,16.0,7.0,45.0,22.0,83.0,0.0,0.0015347511510633632,0.0035080026310019734,0.00986625739969305,0.0048235036176277135,0.23529411764705882,0.08333333333333333,0.0,-0.05020828765621574
GCF_009834385.1_ASM983438v1_genomic,1,1.0,1,5.0,1,9.0,1,17.0,1,2.0,1,6.0,1,4.0,1,25.0,1,21.0,1,101.0,2219,GCF_009834385.1,0,6.0,9.0,21.0,8.0,25.0,21.0,101.0,0.002702702702702703,0.0036036036036036037,0.00945945945945946,0.01126126126126126,0.00945945945945946,0.6382978723404256,0.0784313725490196,0.002702702702702703,1.7563063063063062
GCF_009892245.1_ASM989224v1_genomic,0,0.0,0,0.0,0,0.0,1,2.0,1,2.0,1,4.0,1,3.0,1,56.0,1,16.0,1,253.0,3661,GCF_009892245.1,0,0.0,0.0,5.0,6.0,56.0,16.0,253.0,0.0,0.0016384489350081922,0.001365374112506827,0.015292190060076462,0.004369197160021846,0.0684931506849315,0.023622047244094488,0.0,-0.08219552157291096
GCF_009892265.1_ASM989226v1_genomic,0,0.0,0,0.0,0,0.0,1,2.0,1,2.0,1,4.0,1,3.0,1,56.0,1,14.0,1,228.0,3620,GCF_009892265.1,0,0.0,0.0,5.0,6.0,56.0,14.0,228.0,0.0,0.0016570008285004142,0.0013808340237503453,0.015465341066003866,0.0038663352665009665,0.07042253521126761,0.026200873362445413,0.0,-0.08146920740127037
GCF_009892285.1_ASM989228v1_genomic,0,0.0,0,0.0,0,0.0,1,8.0,1,2.0,1,4.0,1,4.0,1,51.0,1,18.0,1,369.0,3755,GCF_009892285.1,0,0.0,0.0,12.0,6.0,51.0,18.0,369.0,0.0,0.001597444089456869,0.003194888178913738,0.013578274760383386,0.004792332268370607,0.17142857142857143,0.016216216216216217,0.0,-0.06948881789137379
GCF_010092625.1_ASM1009262v1_genomic,0,0.0,0,0.0,0,0.0,1,63.0,1,3.0,1,6.0,1,4.0,1,57.0,1,24.0,1,50.0,4221,GCF_010092625.1,0,0.0,0.0,67.0,9.0,57.0,24.0,50.0,0.0,0.0021316911416390336,0.01586925627664614,0.01350071056371388,0.005684509711037423,0.8170731707317073,0.17647058823529413,0.0,-0.03268593083846519
GCF_010586925.1_ASM1058692v1_genomic,1,5.0,1,2.0,1,8.0,1,17.0,1,2.0,1,5.0,1,3.0,1,30.0,1,19.0,1,69.0,2236,GCF_010586925.1,1,7.0,8.0,20.0,7.0,30.0,19.0,69.0,0.0031291908806437194,0.0031291908806437194,0.008940545373267769,0.013410818059901655,0.008493518104604381,0.56,0.1,0.0031291908806437194,1.5468037550290565
GCF_010748955.1_ASM1074895v1_genomic,1,1.0,1,1.0,1,2.0,1,7.0,1,2.0,1,3.0,1,3.0,1,11.0,1,7.0,1,8.0,1472,GCF_010748955.1,0,2.0,2.0,10.0,5.0,11.0,7.0,8.0,0.0013577732518669382,0.0033944331296673455,0.006788866259334691,0.00746775288526816,0.0047522063815342835,0.631578947368421,0.5555555555555556,0.0013577732518669382,0.378275627970129
GCF_011045415.1_ASM1104541v1_genomic,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,3.0,1,2.0,1,26.0,1,10.0,1,16.0,2238,GCF_011045415.1,0,0.0,0.0,3.0,3.0,26.0,10.0,16.0,0.0,0.0013398838767306833,0.0013398838767306833,0.011612326931665922,0.0044662795891022775,0.08108108108108109,0.17647058823529413,0.0,-0.06476105404198303
GCF_011045595.1_ASM1104559v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,9.0,1,5.0,1,41.0,1,55.0,1,23.0,1,194.0,5772,GCF_011045595.1,0,0.0,0.0,41.0,14.0,55.0,23.0,194.0,0.0,0.002425082279577343,0.007102026675905075,0.009527108955482418,0.00398406374501992,0.5189873417721519,0.07179487179487179,0.0,-0.03343149142560195
GCF_011058695.1_ASM1105869v1_genomic,1,2.0,1,1.0,1,3.0,1,44.0,1,1.0,1,3.0,1,5.0,1,13.0,1,12.0,1,26.0,1486,GCF_011058695.1,0,3.0,3.0,49.0,4.0,13.0,12.0,26.0,0.0020174848688634837,0.0026899798251513113,0.03295225285810356,0.008742434431741762,0.008069939475453935,2.0,0.14814814814814814,0.0020174848688634837,0.6403496973772695
GCF_011058715.1_ASM1105871v1_genomic,1,1.0,1,1.0,1,2.0,0,0.0,1,2.0,1,4.0,1,3.0,1,13.0,1,9.0,1,16.0,1383,GCF_011058715.1,0,2.0,2.0,3.0,6.0,13.0,9.0,16.0,0.001445086705202312,0.004335260115606936,0.002167630057803468,0.00939306358381503,0.006502890173410405,0.21739130434782608,0.35294117647058826,0.001445086705202312,0.3515895953757226
GCF_011058735.1_ASM1105873v1_genomic,1,2.0,1,1.0,1,2.0,1,40.0,1,2.0,1,3.0,1,2.0,1,14.0,1,11.0,1,31.0,1552,GCF_011058735.1,0,3.0,2.0,42.0,5.0,14.0,11.0,31.0,0.0019317450096587251,0.003219575016097875,0.02704443013522215,0.00901481004507405,0.0070830650354153256,1.6923076923076923,0.15625,0.0019317450096587251,0.4251126851255635
GCF_011058755.1_ASM1105875v1_genomic,1,2.0,1,2.0,1,2.0,1,54.0,1,2.0,1,3.0,1,3.0,1,13.0,1,10.0,1,28.0,1526,GCF_011058755.1,0,4.0,2.0,57.0,5.0,13.0,10.0,28.0,0.0026195153896529143,0.0032743942370661427,0.03732809430255403,0.008513425016371971,0.006548788474132285,2.4583333333333335,0.1724137931034483,0.0026195153896529143,0.4615586116568436
GCF_011058775.1_ASM1105877v1_genomic,1,1.0,1,1.0,1,2.0,0,0.0,1,2.0,1,3.0,1,3.0,1,12.0,1,10.0,1,9.0,1316,GCF_011058775.1,0,2.0,2.0,3.0,5.0,12.0,10.0,9.0,0.0015186028853454822,0.0037965072133637054,0.002277904328018223,0.009111617312072893,0.007593014426727411,0.21739130434782608,0.5,0.0015186028853454822,0.34912680334092633
GCF_011058795.1_ASM1105879v1_genomic,1,1.0,1,1.0,1,2.0,0,0.0,1,1.0,1,3.0,1,4.0,1,13.0,1,12.0,1,23.0,1343,GCF_011058795.1,0,2.0,2.0,4.0,4.0,13.0,12.0,23.0,0.001488095238095238,0.002976190476190476,0.002976190476190476,0.009672619047619048,0.008928571428571428,0.23076923076923078,0.16666666666666666,0.001488095238095238,0.34270833333333334
GCF_011066505.1_ASM1106650v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,8.0,1,4.0,1,42.0,1,56.0,1,32.0,1,211.0,5700,GCF_011066505.1,0,0.0,0.0,42.0,12.0,56.0,32.0,211.0,0.0,0.002104893878266971,0.007367128573934397,0.009822838098579197,0.0056130503420452555,0.47191011235955055,0.05660377358490566,0.0,-0.03964216804069462
GCF_011305335.1_ASM1130533v1_genomic,0,0.0,0,0.0,0,0.0,1,7.0,1,4.0,1,4.0,1,8.0,1,52.0,1,21.0,1,27.0,4904,GCF_011305335.1,0,0.0,0.0,15.0,8.0,52.0,21.0,27.0,0.0,0.0016309887869520897,0.0030581039755351682,0.010601427115188583,0.004281345565749235,0.20270270270270271,0.2857142857142857,0.0,-0.05341488277268094
GCF_011602425.1_ASM1160242v1_genomic,0,0.0,0,0.0,1,2.0,0,0.0,1,3.0,1,4.0,1,20.0,1,46.0,1,20.0,1,74.0,4746,GCF_011602425.1,0,0.0,2.0,20.0,7.0,46.0,20.0,74.0,0.0,0.001474615546661049,0.0042131872761744255,0.00969033073520118,0.0042131872761744255,0.3283582089552239,0.09333333333333334,0.0,0.35449757741731625
GCF_012848655.1_ASM1284865v1_genomic,0,0.0,0,0.0,1,2.0,1,133.0,1,2.0,1,5.0,1,1.0,1,18.0,1,12.0,1,94.0,1825,GCF_012848655.1,0,0.0,2.0,134.0,7.0,18.0,12.0,94.0,0.0,0.0038335158817086527,0.07338444687842278,0.009857612267250822,0.0065717415115005475,4.387096774193548,0.07368421052631578,0.0,0.55881708652793
GCF_012974165.1_ASM1297416v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,8.0,1,32.0,1,7.0,1,306.0,3768,GCF_012974165.1,0,0.0,0.0,8.0,5.0,32.0,7.0,306.0,0.0,0.0013266118333775537,0.0021225789334040858,0.008490315733616343,0.0018572565667285751,0.2,0.016286644951140065,0.0,-0.03900238790130008
GCF_012974605.1_ASM1297460v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,7.0,1,30.0,1,13.0,1,69.0,3432,GCF_012974605.1,0,0.0,0.0,7.0,5.0,30.0,13.0,69.0,0.0,0.0014564520827264782,0.00203903291581707,0.00873871249635887,0.0037867754150888435,0.1590909090909091,0.07142857142857142,0.0,-0.046023885814156715
GCF_012974625.1_ASM1297462v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,7.0,1,32.0,1,13.0,1,63.0,3584,GCF_012974625.1,0,0.0,0.0,7.0,5.0,32.0,13.0,63.0,0.0,0.001394700139470014,0.0019525801952580196,0.00892608089260809,0.0036262203626220364,0.15217391304347827,0.078125,0.0,-0.04686192468619247
GCF_012974645.1_ASM1297464v1_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,4.0,1,6.0,1,31.0,1,14.0,1,46.0,3431,GCF_012974645.1,0,0.0,0.0,6.0,5.0,31.0,14.0,46.0,0.0,0.001456876456876457,0.0017482517482517483,0.009032634032634032,0.004079254079254079,0.13043478260869565,0.10638297872340426,0.0,-0.04924242424242424
GCF_013363915.1_ASM1336391v1_genomic,1,1.0,1,4.0,1,7.0,1,21.0,1,2.0,1,7.0,1,1.0,1,23.0,1,14.0,1,152.0,2250,GCF_013363915.1,0,5.0,7.0,22.0,9.0,23.0,14.0,152.0,0.002221235006663705,0.003998223011994669,0.009773434029320302,0.010217681030653044,0.006219458018658374,0.7631578947368421,0.058823529411764705,0.002221235006663705,1.3720124389160373
GCF_013456995.1_ASM1345699v1_genomic,1,1.0,1,1.0,1,5.0,1,59.0,1,2.0,1,4.0,1,2.0,1,25.0,1,20.0,1,70.0,2165,GCF_013456995.1,0,2.0,5.0,61.0,6.0,25.0,20.0,70.0,0.0009233610341643582,0.002770083102493075,0.02816251154201293,0.011542012927054479,0.009233610341643583,1.434782608695652,0.08450704225352113,0.0009233610341643582,1.0064635272391504
GCF_013487845.1_ASM1348784v1_genomic,1,2.0,0,0.0,1,3.0,1,4.0,1,4.0,1,4.0,1,2.0,1,18.0,1,14.0,1,97.0,2219,GCF_013487845.1,0,2.0,3.0,6.0,8.0,18.0,14.0,97.0,0.0009009009009009009,0.0036036036036036037,0.002702702702702703,0.008108108108108109,0.006306306306306306,0.2727272727272727,0.08163265306122448,0.0009009009009009009,0.5576576576576576
GCF_013487905.1_ASM1348790v1_genomic,1,2.0,1,2.0,1,5.0,1,19.0,1,2.0,1,5.0,1,2.0,1,27.0,1,18.0,1,105.0,2495,GCF_013487905.1,0,4.0,5.0,21.0,7.0,27.0,18.0,105.0,0.0016025641025641025,0.0028044871794871795,0.008413461538461538,0.010817307692307692,0.007211538461538462,0.5652173913043478,0.0660377358490566,0.0016025641025641025,0.9583333333333334
GCF_014058425.1_ASM1405842v1_genomic,1,3.0,1,2.0,1,8.0,1,54.0,1,4.0,1,5.0,1,1.0,1,39.0,1,8.0,1,49.0,2521,GCF_014058425.1,0,5.0,8.0,55.0,9.0,39.0,8.0,49.0,0.0019825535289452814,0.0035685963521015066,0.021808088818398096,0.015463917525773196,0.0031720856463124504,1.3125,0.18,0.0019825535289452814,1.5896907216494847
GCF_015377785.1_ASM1537778v1_genomic,1,1.0,1,1.0,1,2.0,1,110.0,1,1.0,1,5.0,1,1.0,1,29.0,1,6.0,1,51.0,2138,GCF_015377785.1,0,2.0,2.0,111.0,6.0,29.0,6.0,51.0,0.0009350163627863488,0.002805049088359046,0.051893408134642355,0.013557737260402058,0.002805049088359046,3.138888888888889,0.11538461538461539,0.0009350163627863488,0.48695652173913045
GCF_900088425.1_A12_genomic,1,3.0,1,6.0,1,9.0,0,0.0,1,6.0,1,7.0,1,7.0,1,30.0,1,7.0,1,150.0,2789,GCF_900088425.1,1,9.0,9.0,7.0,13.0,30.0,7.0,150.0,0.0032258064516129032,0.004659498207885305,0.0025089605734767025,0.010752688172043012,0.0025089605734767025,0.42105263157894735,0.08609271523178808,0.0032258064516129032,1.7620071684587815
GCF_900095495.1_B_ovatus_V975_genomic,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,1,25.0,1,56.0,1,28.0,1,106.0,5104,GCF_900095495.1,0,0.0,0.0,25.0,2.0,56.0,28.0,106.0,0.0,0.0003917727717923604,0.004897159647404506,0.010969637610186092,0.005484818805093046,0.29411764705882354,0.018691588785046728,0.0,-0.05582761998041136
GCF_900105405.1_IMG-taxon_2630968301_annotated_assembly_genomic,0,0.0,1,6.0,1,1.0,1,76.0,0,0.0,1,3.0,1,3.0,1,9.0,1,10.0,1,6.0,1417,GCF_900105405.1,0,6.0,1.0,79.0,3.0,9.0,10.0,6.0,0.004231311706629055,0.0021156558533145277,0.05571227080394922,0.006346967559943582,0.007052186177715092,4.0,0.42857142857142855,0.004231311706629055,0.32693935119887163
GCF_900187115.1_51699_F01_genomic,0,0.0,1,1.0,0,0.0,1,1.0,1,1.0,1,3.0,1,3.0,1,34.0,1,4.0,1,22.0,2358,GCF_900187115.1,0,1.0,0.0,4.0,4.0,34.0,4.0,22.0,0.000423908435777872,0.001695633743111488,0.001695633743111488,0.014412886816447647,0.001695633743111488,0.10256410256410256,0.17391304347826086,0.000423908435777872,-0.06782534972445951
GCF_900196735.1_Lactobacillus_bulgaricus_ACA-DC_87_genomic,1,1.0,1,1.0,1,1.0,1,29.0,1,1.0,1,5.0,1,2.0,1,29.0,1,6.0,1,49.0,2039,GCF_900196735.1,0,2.0,1.0,31.0,6.0,29.0,6.0,49.0,0.000980392156862745,0.0029411764705882353,0.015196078431372549,0.014215686274509804,0.0029411764705882353,0.8888888888888888,0.12,0.000980392156862745,0.17352941176470588
GCF_900205745.1_Lf_IMDO_130101_genomic,1,1.0,1,2.0,0,0.0,1,139.0,1,3.0,1,4.0,1,3.0,1,24.0,1,10.0,1,144.0,2278,GCF_900205745.1,1,3.0,0.0,142.0,7.0,24.0,10.0,144.0,0.0013163668275559457,0.00307152259763054,0.06230802983764809,0.010530934620447565,0.004387889425186486,4.057142857142857,0.04827586206896552,0.0013163668275559457,0.12988152698551994
GCF_900322585.1_Lactobacillus_delbrueckii_subsp._lactis_genomic,1,1.0,1,2.0,1,3.0,1,118.0,1,1.0,1,5.0,1,1.0,1,28.0,1,5.0,1,105.0,2265,GCF_900322585.1,0,3.0,3.0,119.0,6.0,28.0,5.0,105.0,0.001323918799646955,0.00264783759929391,0.052515445719329215,0.01235657546337158,0.002206531332744925,3.588235294117647,0.05660377358490566,0.001323918799646955,0.6970873786407767
GCF_900475225.1_42685_C01_genomic,1,1.0,1,4.0,1,15.0,1,22.0,1,1.0,1,5.0,1,2.0,1,38.0,1,9.0,1,70.0,2129,GCF_900475225.1,0,5.0,15.0,24.0,6.0,38.0,9.0,70.0,0.002347417840375587,0.0028169014084507044,0.011267605633802818,0.01784037558685446,0.004225352112676056,0.8125,0.08450704225352113,0.002347417840375587,2.94225352112676
GCF_900475305.1_43721_E02_genomic,1,1.0,1,5.0,1,26.0,0,0.0,1,1.0,1,5.0,1,2.0,1,25.0,1,11.0,1,68.0,2138,GCF_900475305.1,0,6.0,26.0,2.0,6.0,25.0,11.0,68.0,0.002805049088359046,0.002805049088359046,0.0009350163627863488,0.01168770453482936,0.005142589995324918,0.7567567567567568,0.08695652173913043,0.002805049088359046,5.1401589527816745
GCF_900475515.1_42731_F01_genomic,1,1.0,1,4.0,1,26.0,0,0.0,1,1.0,1,4.0,1,2.0,1,25.0,1,11.0,1,68.0,2133,GCF_900475515.1,0,5.0,26.0,2.0,5.0,25.0,11.0,68.0,0.0023430178069353325,0.0023430178069353325,0.0009372071227741331,0.011715089034676664,0.005154639175257732,0.7567567567567568,0.07246376811594203,0.0023430178069353325,5.138144329896907
GCF_900475545.1_44310_G02_genomic,1,5.0,1,3.0,1,3.0,1,30.0,0,0.0,1,3.0,1,1.0,1,34.0,1,7.0,1,34.0,3100,GCF_900475545.1,0,8.0,3.0,31.0,3.0,34.0,7.0,34.0,0.0025798129635601417,0.0009674298613350532,0.00999677523379555,0.010964205095130602,0.002257336343115124,0.8095238095238095,0.08571428571428572,0.0025798129635601417,0.5754917768461786
GCF_900475805.1_46514_B03_genomic,1,1.0,1,4.0,1,30.0,0,0.0,1,1.0,1,5.0,1,1.0,1,24.0,1,8.0,1,111.0,2203,GCF_900475805.1,0,5.0,30.0,1.0,6.0,24.0,8.0,111.0,0.002268602540834846,0.0027223230490018148,0.00045372050816696913,0.010889292196007259,0.003629764065335753,0.9393939393939394,0.05357142857142857,0.002268602540834846,5.94600725952813
GCF_900475915.1_48128_H02_genomic,1,2.0,1,2.0,0,0.0,1,143.0,1,1.0,1,5.0,1,2.0,1,8.0,1,8.0,1,28.0,2039,GCF_900475915.1,0,4.0,0.0,145.0,6.0,8.0,8.0,28.0,0.00196078431372549,0.0029411764705882353,0.07107843137254902,0.00392156862745098,0.00392156862745098,8.529411764705882,0.20689655172413793,0.00196078431372549,0.19166666666666665
GCF_900476005.1_51438_H01_genomic,0,0.0,0,0.0,0,0.0,0,0.0,1,3.0,1,4.0,1,14.0,1,50.0,1,12.0,1,59.0,4276,GCF_900476005.1,0,0.0,0.0,14.0,7.0,50.0,12.0,59.0,0.0,0.0016366612111292963,0.0032733224222585926,0.011690437222352116,0.0028057049333645077,0.2222222222222222,0.11666666666666667,0.0,-0.053776011222819727
GCF_900476045.1_50279_D01_genomic,1,4.0,1,4.0,1,1.0,1,1.0,0,0.0,1,4.0,1,3.0,1,24.0,1,1.0,1,23.0,1736,GCF_900476045.1,0,8.0,1.0,4.0,4.0,24.0,1.0,23.0,0.004605641911341394,0.002302820955670697,0.002302820955670697,0.013816925734024179,0.0005757052389176742,0.19230769230769232,0.16666666666666666,0.004605641911341394,0.14991364421416234
GCF_900478015.1_48269_B01_genomic,1,6.0,1,4.0,1,2.0,0,0.0,0,0.0,1,3.0,1,1.0,1,33.0,1,7.0,1,31.0,3064,GCF_900478015.1,0,10.0,2.0,1.0,3.0,33.0,7.0,31.0,0.0032626427406199023,0.0009787928221859706,0.0003262642740619902,0.010766721044045677,0.0022838499184339315,0.07317073170731707,0.09375,0.0032626427406199023,0.3487765089722676
GCF_900492555.1_CECT9104_genomic,1,1.0,1,9.0,1,12.0,1,135.0,1,3.0,1,4.0,1,5.0,1,33.0,1,13.0,1,89.0,3044,GCF_900492555.1,1,10.0,12.0,140.0,7.0,33.0,13.0,89.0,0.003284072249589491,0.0022988505747126436,0.04597701149425287,0.01083743842364532,0.004269293924466338,3.234042553191489,0.07777777777777778,0.003284072249589491,2.482101806239737
GCF_900618575.1_180-2_genomic,1,1.0,1,3.0,1,27.0,0,0.0,1,1.0,1,5.0,1,1.0,1,24.0,1,10.0,1,88.0,2172,GCF_900618575.1,0,4.0,27.0,1.0,6.0,24.0,10.0,88.0,0.0018407731247123793,0.0027611596870685687,0.0004601932811780948,0.011044638748274275,0.004601932811780948,0.8,0.06741573033707865,0.0018407731247123793,5.341555453290382
GCF_900618585.1_180-15_genomic,1,1.0,1,2.0,1,27.0,0,0.0,1,1.0,1,5.0,1,1.0,1,24.0,1,10.0,1,87.0,2170,GCF_900618585.1,0,3.0,27.0,1.0,6.0,24.0,10.0,87.0,0.0013818516812528789,0.0027637033625057578,0.00046061722708429296,0.011054813450023031,0.004606172270842929,0.8,0.06818181818181818,0.0013818516812528789,5.340580377706127
GCF_900635935.1_36725_D02_genomic,1,1.0,0,0.0,1,7.0,1,66.0,1,1.0,1,5.0,1,2.0,1,30.0,1,6.0,1,71.0,2044,GCF_900635935.1,0,1.0,7.0,68.0,6.0,30.0,6.0,71.0,0.0004889975550122249,0.00293398533007335,0.033251833740831294,0.014669926650366748,0.00293398533007335,2.027027027027027,0.08333333333333333,0.0004889975550122249,1.424449877750611
GCF_900636435.1_42197_C01_genomic,1,2.0,1,5.0,1,18.0,0,0.0,1,1.0,1,5.0,1,2.0,1,35.0,1,6.0,1,38.0,2122,GCF_900636435.1,0,7.0,18.0,2.0,6.0,35.0,6.0,38.0,0.003297220913801225,0.002826189354686764,0.0009420631182289214,0.016486104569006125,0.002826189354686764,0.47619047619047616,0.15384615384615385,0.003297220913801225,3.5241639189825715
GCF_900636465.1_42290_E02_genomic,1,3.0,1,2.0,1,8.0,1,45.0,1,1.0,1,5.0,1,10.0,1,34.0,1,2.0,1,12.0,1925,GCF_900636465.1,0,5.0,8.0,55.0,6.0,34.0,2.0,12.0,0.002596053997923157,0.003115264797507788,0.028556593977154723,0.017653167185877467,0.0010384215991692627,1.7027027027027026,0.46153846153846156,0.002596053997923157,1.6057113187954313
GCF_900636565.1_42880_B01_genomic,1,2.0,1,1.0,1,3.0,1,55.0,1,1.0,1,5.0,1,1.0,1,27.0,1,3.0,1,52.0,1942,GCF_900636565.1,0,3.0,3.0,56.0,6.0,27.0,3.0,52.0,0.001544004117344313,0.003088008234688626,0.028821410190427176,0.013896037056098817,0.001544004117344313,1.903225806451613,0.11320754716981132,0.001544004117344313,0.6216160576428204
GCF_900636585.1_43058_B01_genomic,1,1.0,1,5.0,1,22.0,0,0.0,1,1.0,1,5.0,1,1.0,1,23.0,1,10.0,1,96.0,2236,GCF_900636585.1,0,6.0,22.0,1.0,6.0,23.0,10.0,96.0,0.002682163611980331,0.002682163611980331,0.0004470272686633885,0.010281627179257935,0.004470272686633884,0.6764705882352942,0.061855670103092786,0.002682163611980331,4.3472507822977215
